id;last_name;marital_status;gender; annual_income ; industry ;zip_code;age_at_issue;member_type;add_members; annual_fee ;payment_type;status;start_month;start_day;start_year;end_month;end_day;end_year
A02438;Long;Married;M; $96.227,00 ;Consumer Staples;80212;39;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;12;22;2009;NULL;;
A05058;Stanley;Widowed;F; $42.484,00 ;Consumer Discretionary;80212;37;Bronze;0; $5.000,00 ;ANNUAL;ACTIVE;12;21;2010;NULL;;
A01049;Nelson;Married;M; $116.694,00 ;Unclassified;80212;40;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;12;19;2008;NULL;;
A02449;Bradley;Married;M; $89.733,00 ;Consumer Staples;80212;38;Platinum;3; $15.000,00 ;ANNUAL;ACTIVE;12;18;2009;NULL;;
A07658;Johnston;Married;M; $106.613,00 ;Materials;80212;43;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;12;17;2012;NULL;;
A07702;Reese;Married;F; $37.730,00 ;Utilities;80212;53;Silver;1; $7.000,00 ;MONTHLY;ACTIVE;12;17;2012;NULL;;
A07685;Horton;Married;M; $88.599,00 ;Information Technology;80212;38;Gold;2; $9.000,00 ;SEMI-ANNUAL;ACTIVE;12;14;2012;NULL;;
A02443;Meyer;Married;M; $100.102,00 ;Materials;80212;44;Platinum;1; $15.000,00 ;SEMI-ANNUAL;ACTIVE;12;11;2009;NULL;;
A02419;Guerrero;Single;F; $119.485,00 ;Utilities;80212;23;Silver;0; $7.000,00 ;ANNUAL;ACTIVE;12;2;2009;NULL;;
A07521;Johnston;Married;M; $75.421,00 ;Real Estate;80212;43;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;11;30;2012;NULL;;
A07520;Brock;Married;M; $52.794,00 ;Financials;80212;62;Platinum;1; $15.000,00 ;MONTHLY;ACTIVE;11;30;2012;NULL;;
A02406;Erickson;Single;M; $71.849,00 ;Consumer Discretionary;80212;36;Silver;0; $7.000,00 ;MONTHLY;ACTIVE;11;30;2009;NULL;;
A07580;Soto;Married;F; $77.400,00 ;Energy;80212;30;Platinum;2; $15.000,00 ;SEMI-ANNUAL;ACTIVE;11;29;2012;NULL;;
A07578;Hoffman;Widowed;F; $40.978,00 ;Unclassified;80212;55;Silver;0; $7.000,00 ;MONTHLY;ACTIVE;11;29;2012;NULL;;
A10316;Jennings;Married;M; $64.169,00 ;Information Technology;80212;37;Platinum;1; $15.000,00 ;MONTHLY;ACTIVE;11;28;2013;NULL;;
A02374;Barber;Married;M; $118.886,00 ;Industrials;80212;29;Platinum;1; $15.000,00 ;SEMI-ANNUAL;ACTIVE;11;26;2009;NULL;;
A10296;Ford;Married;F; $107.445,00 ;Consumer Staples;80212;43;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;11;25;2013;NULL;;
A10295;Day;Married;M; $119.979,00 ;Information Technology;80212;52;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;11;25;2013;NULL;;
A07537;Gibson;Single;M; $116.784,00 ;Health Care;80212;25;Silver;0; $7.000,00 ;MONTHLY;ACTIVE;11;22;2012;NULL;;
A07540;Owens;Married;F; $70.045,00 ;Information Technology;80212;58;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;11;20;2012;NULL;;
A10252;Flowers;Married;M; $114.127,00 ;Consumer Staples;80212;50;Platinum;2; $15.000,00 ;MONTHLY;ACTIVE;11;18;2013;NULL;;
A04969;Lowe;Married;M; $95.575,00 ;Energy;80212;30;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;11;10;2010;NULL;;
A10187;Hernandez;Married;M; $74.469,00 ;Industrials;80212;47;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;11;8;2013;NULL;;
A00934;Pearson;Married;M; $66.439,00 ;Telecommunication Services;80212;39;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;11;4;2008;NULL;;
A04961;Wilson;Married;M; $58.459,00 ;Consumer Staples;80212;54;Silver;3; $7.000,00 ;SEMI-ANNUAL;ACTIVE;11;3;2010;NULL;;
A07503;Ross;Married;M; $67.791,00 ;Health Care;80212;40;Platinum;2; $15.000,00 ;MONTHLY;ACTIVE;10;31;2012;NULL;;
A04933;Duncan;Married;M; $59.916,00 ;Financials;80212;52;Platinum;2; $15.000,00 ;SEMI-ANNUAL;ACTIVE;10;26;2010;NULL;;
A02238;Nelson;Single;M; $57.271,00 ;Energy;80212;25;Gold;0; $9.000,00 ;SEMI-ANNUAL;ACTIVE;10;26;2009;NULL;;
A02252;Harper;Married;M; $88.734,00 ;Telecommunication Services;80212;35;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;10;26;2009;NULL;;
A07474;Kelley;Single;M; $73.973,00 ;Industrials;80212;24;Gold;0; $9.000,00 ;ANNUAL;ACTIVE;10;23;2012;NULL;;
A07448;Hayes;Married;F; $77.318,00 ;Materials;80212;48;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;10;23;2012;NULL;;
A07449;Phillips;Single;M; $86.649,00 ;Consumer Discretionary;80212;29;Bronze;0; $5.000,00 ;MONTHLY;ACTIVE;10;15;2012;NULL;;
A04908;Price;Married;M; $103.774,00 ;Information Technology;80212;33;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;10;15;2010;NULL;;
A00860;Sparks;Married;M; $113.733,00 ;Unclassified;80212;42;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;10;13;2008;NULL;;
A07415;Robbins;Married;F; $89.139,00 ;Consumer Staples;80212;59;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;10;12;2012;NULL;;
A02198;Norman;Married;F; $54.005,00 ;Health Care;80212;43;Bronze;3; $5.000,00 ;MONTHLY;ACTIVE;10;12;2009;NULL;;
A07432;Pratt;Married;F; $67.394,00 ;Industrials;80212;34;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;10;9;2012;NULL;;
A09990;Gregory;Married;F; $63.674,00 ;Consumer Discretionary;80212;40;Gold;2; $9.000,00 ;ANNUAL;ACTIVE;10;8;2013;NULL;;
A09978;Cannon;Single;F; $112.571,00 ;Information Technology;80212;33;Bronze;0; $5.000,00 ;MONTHLY;ACTIVE;10;7;2013;NULL;;
A09939;Brewer;Married;M; $35.155,00 ;Materials;80212;35;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;10;7;2013;NULL;;
A09977;Alvarado;Married;F; $102.927,00 ;Information Technology;80212;52;Platinum;2; $15.000,00 ;ANNUAL;ACTIVE;10;7;2013;NULL;;
A09882;Wells;Married;M; $98.971,00 ;Unclassified;80212;52;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;9;30;2013;NULL;;
A09861;Soto;Married;M; $87.834,00 ;Information Technology;80212;61;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;9;30;2013;NULL;;
A00831;Lowe;Single;M; $117.014,00 ;Real Estate;80212;30;Bronze;0; $5.000,00 ;MONTHLY;ACTIVE;9;30;2008;NULL;;
A02119;Parks;Married;M; $108.654,00 ;Consumer Discretionary;80212;50;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;9;29;2009;NULL;;
A07411;Becker;Married;M; $87.598,00 ;Industrials;80212;61;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;9;28;2012;NULL;;
A00055;Salazar;Single;M; $106.684,00 ;Information Technology;80212;28;Gold;0; $9.000,00 ;ANNUAL;ACTIVE;9;28;2007;NULL;;
A09829;Ryan;Single;M; $59.956,00 ;Consumer Staples;80212;30;Bronze;0; $5.000,00 ;MONTHLY;ACTIVE;9;26;2013;NULL;;
A05932;Stephens;Married;M; $98.300,00 ;Unclassified;80212;40;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;9;26;2011;NULL;;
A09723;Jacobs;Married;M; $48.740,00 ;Financials;80212;43;Silver;2; $7.000,00 ;MONTHLY;ACTIVE;9;13;2013;NULL;;
A00751;Maldonado;Married;M; $110.217,00 ;Industrials;80212;50;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;9;11;2008;NULL;;
A09678;Daniel;Married;M; $63.481,00 ;Materials;80212;56;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;9;10;2013;NULL;;
A04601;Hubbard;Married;M; $71.786,00 ;Financials;80212;35;Platinum;3; $15.000,00 ;ANNUAL;ACTIVE;8;31;2010;NULL;;
A04623;Fuller;Widowed;F; $100.018,00 ;Telecommunication Services;80212;50;Bronze;0; $5.000,00 ;ANNUAL;ACTIVE;8;31;2010;NULL;;
A04564;Phillips;Married;M; $106.215,00 ;Unclassified;80212;34;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;8;30;2010;NULL;;
A04505;Copeland;Married;M; $101.601,00 ;Energy;80212;54;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;8;30;2010;NULL;;
A00735;Hoffman;Single;M; $119.029,00 ;Unclassified;80212;26;Silver;0; $7.000,00 ;MONTHLY;ACTIVE;8;29;2008;NULL;;
A04552;Long;Married;F; $46.484,00 ;Real Estate;80212;29;Platinum;2; $15.000,00 ;SEMI-ANNUAL;ACTIVE;8;27;2010;NULL;;
A04461;Lamb;Married;M; $81.005,00 ;Industrials;80212;55;Silver;2; $7.000,00 ;MONTHLY;ACTIVE;8;27;2010;NULL;;
A00680;Sullivan;Married;M; $38.916,00 ;Real Estate;80212;41;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;8;26;2008;NULL;;
A04472;Hines;Single;F; $69.426,00 ;Unclassified;80212;23;Silver;0; $7.000,00 ;SEMI-ANNUAL;ACTIVE;8;23;2010;NULL;;
A04474;Gilbert;Married;F; $46.098,00 ;Industrials;80212;28;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;8;23;2010;NULL;;
A04466;Santos;Single;M; $91.255,00 ;Industrials;80212;50;Silver;0; $7.000,00 ;ANNUAL;ACTIVE;8;23;2010;NULL;;
A04398;Roberson;Married;F; $47.105,00 ;Consumer Staples;80212;37;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;8;17;2010;NULL;;
A04406;Dean;Married;M; $63.268,00 ;Consumer Discretionary;80212;52;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;8;17;2010;NULL;;
A09489;Todd;Married;M; $71.949,00 ;Information Technology;80212;39;Platinum;3; $15.000,00 ;ANNUAL;ACTIVE;8;16;2013;NULL;;
A09512;Allison;Married;F; $48.131,00 ;Telecommunication Services;80212;56;Platinum;1; $15.000,00 ;SEMI-ANNUAL;ACTIVE;8;16;2013;NULL;;
A00667;Klein;Married;F; $82.328,00 ;Industrials;80212;39;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;8;14;2008;NULL;;
A00639;Mendoza;Married;M; $55.017,00 ;Health Care;80212;40;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;8;6;2008;NULL;;
A01945;Ramsey;Married;M; $118.432,00 ;Real Estate;80212;48;Platinum;1; $15.000,00 ;QUARTERLY;ACTIVE;8;4;2009;NULL;;
A09274;Buchanan;Married;M; $89.510,00 ;Financials;80212;50;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;7;31;2013;NULL;;
A09369;Lyons;Married;M; $59.415,00 ;Real Estate;80212;57;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;7;31;2013;NULL;;
A09256;Rodgers;Married;M; $104.114,00 ;Information Technology;80212;61;Silver;3; $7.000,00 ;SEMI-ANNUAL;ACTIVE;7;31;2013;NULL;;
A01933;Harris;Single;M; $99.399,00 ;Unclassified;80212;21;Bronze;0; $5.000,00 ;ANNUAL;ACTIVE;7;31;2009;NULL;;
A00636;Newman;Married;M; $83.640,00 ;Utilities;80212;61;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;7;31;2008;NULL;;
A04223;Barton;Married;M; $60.896,00 ;Unclassified;80212;40;Gold;2; $9.000,00 ;ANNUAL;ACTIVE;7;29;2010;NULL;;
A01917;Barker;Married;F; $66.182,00 ;Real Estate;80212;38;Bronze;1; $5.000,00 ;ANNUAL;ACTIVE;7;23;2009;NULL;;
A01915;Kennedy;Married;M; $107.651,00 ;Financials;80212;41;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;7;23;2009;NULL;;
A00607;Wright;Single;M; $101.430,00 ;Real Estate;80212;29;Bronze;0; $5.000,00 ;ANNUAL;ACTIVE;7;17;2008;NULL;;
A09299;Chambers;Married;M; $105.421,00 ;Materials;80212;48;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;7;15;2013;NULL;;
A09281;Cortez;Married;M; $47.425,00 ;Materials;80212;35;Bronze;1; $5.000,00 ;MONTHLY;ACTIVE;7;12;2013;NULL;;
A07123;Wood;Married;M; $62.874,00 ;Real Estate;80212;36;Gold;1; $9.000,00 ;SEMI-ANNUAL;ACTIVE;7;6;2012;NULL;;
A00563;Newman;Married;M; $75.785,00 ;Consumer Discretionary;80212;34;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;7;4;2008;NULL;;
A01848;Wood;Married;M; $65.856,00 ;Unclassified;80212;36;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;7;1;2009;NULL;;
A04098;Holt;Single;M; $59.969,00 ;Industrials;80212;24;Platinum;0; $15.000,00 ;ANNUAL;ACTIVE;6;30;2010;NULL;;
A04149;Morris;Married;M; $91.356,00 ;Consumer Discretionary;80212;75;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;6;30;2010;NULL;;
A01834;Gill;Married;M; $39.982,00 ;Unclassified;80212;34;Platinum;3; $15.000,00 ;ANNUAL;ACTIVE;6;30;2009;NULL;;
A07109;Shelton;Married;M; $102.063,00 ;Health Care;80212;43;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;6;29;2012;NULL;;
A09223;Stewart;Married;F; $36.143,00 ;Consumer Discretionary;80212;43;Gold;2; $9.000,00 ;MONTHLY;ACTIVE;6;28;2013;NULL;;
A07072;Hodges;Married;F; $46.913,00 ;Health Care;80212;59;Platinum;2; $15.000,00 ;ANNUAL;ACTIVE;6;28;2012;NULL;;
A04096;Bowen;Married;M; $61.494,00 ;Consumer Staples;80212;52;Bronze;3; $5.000,00 ;QUARTERLY;ACTIVE;6;25;2010;NULL;;
A01789;Ross;Married;F; $50.924,00 ;Industrials;80212;29;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;6;22;2009;NULL;;
A09123;Richardson;Married;M; $103.890,00 ;Industrials;80212;41;Bronze;2; $5.000,00 ;MONTHLY;ACTIVE;6;17;2013;NULL;;
A04063;Hubbard;Married;M; $51.159,00 ;Real Estate;80212;72;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;6;17;2010;NULL;;
A04024;Hill;Single;M; $114.687,00 ;Consumer Discretionary;80212;63;Platinum;0; $15.000,00 ;ANNUAL;ACTIVE;6;15;2010;NULL;;
A01774;Bowman;Married;M; $116.927,00 ;Materials;80212;53;Gold;2; $9.000,00 ;SEMI-ANNUAL;ACTIVE;6;12;2009;NULL;;
A04011;Bass;Married;F; $98.132,00 ;Industrials;80212;51;Bronze;2; $5.000,00 ;SEMI-ANNUAL;ACTIVE;6;2;2010;NULL;;
A03994;Shaw;Widowed;F; $62.194,00 ;Real Estate;80212;57;Silver;0; $7.000,00 ;SEMI-ANNUAL;ACTIVE;5;31;2010;NULL;;
A00468;Burton;Married;F; $36.215,00 ;Financials;80212;58;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;5;30;2008;NULL;;
A09042;Peters;Married;M; $38.038,00 ;Consumer Staples;80212;44;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;5;29;2013;NULL;;
A00496;Hardy;Married;M; $69.947,00 ;Telecommunication Services;80212;35;Silver;3; $7.000,00 ;SEMI-ANNUAL;ACTIVE;5;26;2008;NULL;;
A03907;Page;Married;F; $59.257,00 ;Information Technology;80212;65;Bronze;1; $5.000,00 ;SEMI-ANNUAL;ACTIVE;5;17;2010;NULL;;
A08985;Townsend;Married;F; $88.278,00 ;Information Technology;80212;41;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;5;15;2013;NULL;;
A08967;Lopez;Married;M; $94.531,00 ;Information Technology;80212;44;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;5;15;2013;NULL;;
A03703;Hammond;Married;M; $87.740,00 ;Industrials;80212;52;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;4;30;2010;NULL;;
A01655;Wagner;Married;M; $84.347,00 ;Consumer Staples;80212;46;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;4;29;2009;NULL;;
A03794;Long;Married;F; $73.217,00 ;Telecommunication Services;80212;38;Gold;1; $9.000,00 ;MONTHLY;ACTIVE;4;26;2010;NULL;;
A08917;Hodges;Married;F; $62.726,00 ;Health Care;80212;52;Bronze;3; $5.000,00 ;QUARTERLY;ACTIVE;4;25;2013;NULL;;
A08907;Copeland;Married;M; $61.205,00 ;Telecommunication Services;80212;60;Platinum;1; $15.000,00 ;MONTHLY;ACTIVE;4;25;2013;NULL;;
A01618;Davidson;Single;F; $62.947,00 ;Consumer Staples;80212;41;Gold;0; $9.000,00 ;ANNUAL;ACTIVE;4;20;2009;NULL;;
A01580;Guzman;Married;F; $39.886,00 ;Energy;80212;52;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;4;16;2009;NULL;;
A08428;Tucker;Married;M; $101.976,00 ;Utilities;80212;44;Platinum;2; $15.000,00 ;ANNUAL;ACTIVE;3;31;2013;NULL;;
A08734;Wong;Widowed;M; $82.365,00 ;Utilities;80212;47;Bronze;0; $5.000,00 ;ANNUAL;ACTIVE;3;31;2013;NULL;;
A08760;Wallace;Married;F; $49.500,00 ;Industrials;80212;47;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;3;31;2013;NULL;;
A08735;Peters;Married;M; $66.856,00 ;Utilities;80212;48;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;3;31;2013;NULL;;
A08525;Nelson;Married;M; $43.933,00 ;Materials;80212;56;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;3;31;2013;NULL;;
A08654;Logan;Married;F; $55.666,00 ;Telecommunication Services;80212;63;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;3;31;2013;NULL;;
A05695;Wilkerson;Married;M; $41.885,00 ;Unclassified;80212;50;Gold;1; $9.000,00 ;MONTHLY;ACTIVE;3;31;2011;NULL;;
A03503;Gilbert;Married;M; $87.712,00 ;Materials;80212;43;Platinum;3; $15.000,00 ;SEMI-ANNUAL;ACTIVE;3;31;2010;NULL;;
A03710;Oliver;Married;M; $60.509,00 ;Energy;80212;54;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;3;31;2010;NULL;;
A01587;Rodriguez;Married;F; $116.121,00 ;Information Technology;80212;28;Silver;3; $7.000,00 ;SEMI-ANNUAL;ACTIVE;3;31;2009;NULL;;
A01535;Soto;Married;M; $78.235,00 ;Information Technology;80212;36;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;3;31;2009;NULL;;
A08453;McKinney;Married;M; $69.935,00 ;Information Technology;80212;42;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;3;30;2013;NULL;;
A06711;Cox;Married;F; $65.802,00 ;Materials;80212;37;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;3;30;2012;NULL;;
A06818;Thompson;Married;M; $86.052,00 ;Consumer Staples;80212;45;Platinum;2; $15.000,00 ;ANNUAL;ACTIVE;3;30;2012;NULL;;
A01501;Cunningham;Married;M; $85.815,00 ;Telecommunication Services;80212;37;Silver;2; $7.000,00 ;SEMI-ANNUAL;ACTIVE;3;30;2009;NULL;;
A06655;Carr;Married;M; $65.448,00 ;Real Estate;80212;56;Platinum;1; $15.000,00 ;MONTHLY;ACTIVE;3;29;2012;NULL;;
A03480;Singleton;Married;M; $70.229,00 ;Materials;80212;40;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;3;29;2010;NULL;;
A00355;Foster;Married;M; $111.824,00 ;Unclassified;80212;42;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;3;27;2008;NULL;;
A08567;Wilson;Married;M; $40.249,00 ;Industrials;80212;51;Silver;2; $7.000,00 ;MONTHLY;ACTIVE;3;26;2013;NULL;;
A06745;Grant;Married;M; $112.416,00 ;Information Technology;80212;43;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;3;26;2012;NULL;;
A08530;Nichols;Married;M; $96.550,00 ;Health Care;80212;33;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;3;25;2013;NULL;;
A03397;Logan;Married;M; $98.882,00 ;Consumer Staples;80212;38;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;3;25;2010;NULL;;
A03399;Adams;Married;M; $74.232,00 ;Consumer Discretionary;80212;41;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;3;25;2010;NULL;;
A00333;Morrison;Married;M; $101.184,00 ;Consumer Staples;80212;34;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;3;24;2008;NULL;;
A05541;Holt;Married;M; $49.372,00 ;Real Estate;80212;45;Platinum;3; $15.000,00 ;MONTHLY;ACTIVE;3;21;2011;NULL;;
A05538;Bowman;Married;F; $83.908,00 ;Materials;80212;55;Bronze;1; $5.000,00 ;ANNUAL;ACTIVE;3;18;2011;NULL;;
A03290;Lindsey;Married;M; $41.283,00 ;Consumer Discretionary;80212;46;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;3;17;2010;NULL;;
A01344;Schultz;Married;M; $107.846,00 ;Industrials;80212;63;Silver;2; $7.000,00 ;QUARTERLY;ACTIVE;3;17;2009;NULL;;
A08370;Yates;Married;M; $79.026,00 ;Real Estate;80212;29;Gold;1; $9.000,00 ;SEMI-ANNUAL;ACTIVE;3;15;2013;NULL;;
A08361;Hart;Married;M; $60.341,00 ;Materials;80212;44;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;3;15;2013;NULL;;
A06600;Kennedy;Married;M; $55.215,00 ;Materials;80212;34;Gold;2; $9.000,00 ;ANNUAL;ACTIVE;3;15;2012;NULL;;
A03264;Boone;Married;M; $49.909,00 ;Real Estate;80212;64;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;3;15;2010;NULL;;
A01374;Torres;Married;M; $61.386,00 ;Real Estate;80212;49;Platinum;1; $15.000,00 ;ANNUAL;ACTIVE;3;13;2009;NULL;;
A08329;Rogers;Married;M; $92.680,00 ;Materials;80212;43;Bronze;3; $5.000,00 ;MONTHLY;ACTIVE;3;12;2013;NULL;;
A03242;Carlson;Married;M; $90.680,00 ;Information Technology;80212;62;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;3;12;2010;NULL;;
A06442;McDaniel;Married;M; $112.214,00 ;Consumer Staples;80212;40;Silver;1; $7.000,00 ;MONTHLY;ACTIVE;2;29;2012;NULL;;
A00272;Hodges;Married;M; $71.288,00 ;Industrials;80212;28;Gold;1; $9.000,00 ;SEMI-ANNUAL;ACTIVE;2;29;2008;NULL;;
A00257;Osborne;Married;M; $116.213,00 ;Health Care;80212;38;Gold;2; $9.000,00 ;SEMI-ANNUAL;ACTIVE;2;29;2008;NULL;;
A08257;Matthews;Married;M; $48.073,00 ;Consumer Staples;80212;63;Platinum;2; $15.000,00 ;MONTHLY;ACTIVE;2;28;2013;NULL;;
A05451;Pierce;Married;M; $82.549,00 ;Utilities;80212;51;Platinum;2; $15.000,00 ;ANNUAL;ACTIVE;2;28;2011;NULL;;
A08198;Wolfe;Married;M; $49.577,00 ;Unclassified;80212;52;Platinum;2; $15.000,00 ;ANNUAL;ACTIVE;2;27;2013;NULL;;
A01279;White;Single;M; $55.385,00 ;Financials;80212;30;Silver;0; $7.000,00 ;SEMI-ANNUAL;ACTIVE;2;27;2009;NULL;;
A08205;Howell;Married;F; $93.505,00 ;Financials;80212;35;Silver;1; $7.000,00 ;ANNUAL;ACTIVE;2;26;2013;NULL;;
A03091;Page;Married;F; $90.030,00 ;Information Technology;80212;47;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;2;26;2010;NULL;;
A00245;Cohen;Married;F; $118.623,00 ;Unclassified;80212;37;Silver;1; $7.000,00 ;SEMI-ANNUAL;ACTIVE;2;25;2008;NULL;;
A06463;Moss;Married;M; $63.049,00 ;Unclassified;80212;48;Bronze;1; $5.000,00 ;ANNUAL;ACTIVE;2;24;2012;NULL;;
A01323;Phelps;Married;M; $52.709,00 ;Health Care;80212;41;Bronze;3; $5.000,00 ;MONTHLY;ACTIVE;2;24;2009;NULL;;
A05417;Wade;Married;M; $52.289,00 ;Consumer Staples;80212;33;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;2;21;2011;NULL;;
A00237;Boyd;Married;M; $68.950,00 ;Utilities;80212;46;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;2;20;2008;NULL;;
A08134;Parker;Married;F; $106.260,00 ;Consumer Staples;80212;59;Silver;3; $7.000,00 ;ANNUAL;ACTIVE;2;18;2013;NULL;;
A07997;Frank;Married;M; $42.415,00 ;Energy;80212;59;Bronze;1; $5.000,00 ;ANNUAL;ACTIVE;2;14;2013;NULL;;
A01272;Brown;Married;M; $51.890,00 ;Information Technology;80212;41;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;2;12;2009;NULL;;
A02915;Strickland;Married;M; $90.927,00 ;Consumer Staples;80212;74;Gold;2; $9.000,00 ;ANNUAL;ACTIVE;2;10;2010;NULL;;
A02919;Lucas;Married;M; $105.587,00 ;Consumer Staples;80212;59;Gold;3; $9.000,00 ;ANNUAL;ACTIVE;2;9;2010;NULL;;
A05338;Bradley;Married;M; $118.940,00 ;Industrials;80212;62;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;2;7;2011;NULL;;
A05327;Bowen;Married;F; $68.540,00 ;Consumer Staples;80212;49;Platinum;3; $15.000,00 ;ANNUAL;ACTIVE;2;4;2011;NULL;;
A08007;Casey;Married;M; $38.191,00 ;Industrials;80212;41;Silver;1; $7.000,00 ;MONTHLY;ACTIVE;1;29;2013;NULL;;
A02868;Blair;Married;F; $83.112,00 ;Health Care;80212;40;Silver;3; $7.000,00 ;SEMI-ANNUAL;ACTIVE;1;29;2010;NULL;;
A02846;Mullins;Married;M; $116.878,00 ;Unclassified;80212;41;Bronze;1; $5.000,00 ;ANNUAL;ACTIVE;1;29;2010;NULL;;
A02854;Ramsey;Married;F; $61.768,00 ;Consumer Discretionary;80212;72;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;1;29;2010;NULL;;
A02831;Dean;Married;F; $119.924,00 ;Telecommunication Services;80212;72;Gold;1; $9.000,00 ;ANNUAL;ACTIVE;1;29;2010;NULL;;
A01253;Bush;Married;F; $68.708,00 ;Telecommunication Services;80212;25;Bronze;1; $5.000,00 ;ANNUAL;ACTIVE;1;29;2009;NULL;;
A07886;Cross;Married;M; $65.773,00 ;Industrials;80212;59;Platinum;3; $15.000,00 ;ANNUAL;ACTIVE;1;28;2013;NULL;;
A02823;Collins;Married;M; $79.455,00 ;Consumer Discretionary;80212;27;Silver;2; $7.000,00 ;ANNUAL;ACTIVE;1;27;2010;NULL;;
A02811;Edwards;Married;M; $64.470,00 ;Health Care;80212;38;Gold;2; $9.000,00 ;ANNUAL;ACTIVE;1;27;2010;NULL;;
A07987;Hicks;Married;M; $38.139,00 ;Utilities;80212;43;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;1;25;2013;NULL;;
A02785;Rose;Married;M; $94.989,00 ;Consumer Discretionary;80212;28;Platinum;2; $15.000,00 ;ANNUAL;ACTIVE;1;25;2010;NULL;;
A02671;McGuire;Married;M; $82.305,00 ;Energy;80212;34;Bronze;2; $5.000,00 ;ANNUAL;ACTIVE;1;20;2010;NULL;;
A02746;Knight;Married;F; $46.553,00 ;Utilities;80212;43;Bronze;3; $5.000,00 ;ANNUAL;ACTIVE;1;20;2010;NULL;;
